project,file,line,key_path,value_snippet,issue_type,severity,suggested_fix_hint
docs,generated_repos\agent-build-007-2-1-1\docs\BLANKS_REMEDIATION_PLAN.md,88,(line),| reports | blanks_audit.json | (line) | placeholder | MEDIUM | Replace placeholder tokens (TBD/TODO/etc.) with finalized content. | @THESPR,placeholder,MEDIUM,Replace placeholder token in documentation/source.
docs,generated_repos\agent-build-007-2-1-1\docs\BLANKS_REMEDIATION_PLAN.md,89,(line),| reports | blanks_audit.json | (line) | placeholder | MEDIUM | Replace placeholder tokens (TBD/TODO/etc.) with finalized content. | @THESPR,placeholder,MEDIUM,Replace placeholder token in documentation/source.
docs,generated_repos\agent-build-007-2-1-1\docs\BLANKS_REMEDIATION_PLAN.md,90,(line),| reports | blanks_audit.json | (line) | placeholder | MEDIUM | Replace placeholder tokens (TBD/TODO/etc.) with finalized content. | @THESPR,placeholder,MEDIUM,Replace placeholder token in documentation/source.
docs,generated_repos\agent-build-007-2-1-1\docs\BLANKS_REMEDIATION_PLAN.md,91,(line),| reports | blanks_audit.json | (line) | placeholder | MEDIUM | Replace placeholder tokens (TBD/TODO/etc.) with finalized content. | @THESPR,placeholder,MEDIUM,Replace placeholder token in documentation/source.
docs,generated_repos\agent-build-007-2-1-1\docs\BLANKS_REMEDIATION_PLAN.md,92,(line),| reports | blanks_audit.json | (line) | placeholder | MEDIUM | Replace placeholder tokens (TBD/TODO/etc.) with finalized content. | @THESPR,placeholder,MEDIUM,Replace placeholder token in documentation/source.
docs,generated_repos\agent-build-007-2-1-1\docs\BLANKS_REMEDIATION_PLAN.md,93,(line),| reports | blanks_audit.json | (line) | placeholder | MEDIUM | Replace placeholder tokens (TBD/TODO/etc.) with finalized content. | @THESPR,placeholder,MEDIUM,Replace placeholder token in documentation/source.
docs,generated_repos\agent-build-007-2-1-1\docs\BLANKS_REMEDIATION_PLAN.md,94,(line),| reports | blanks_audit.json | (line) | placeholder | MEDIUM | Replace placeholder tokens (TBD/TODO/etc.) with finalized content. | @THESPR,placeholder,MEDIUM,Replace placeholder token in documentation/source.
docs,generated_repos\agent-build-007-2-1-1\docs\BLANKS_REMEDIATION_PLAN.md,95,(line),| reports | blanks_audit.json | (line) | placeholder | MEDIUM | Replace placeholder tokens (TBD/TODO/etc.) with finalized content. | @THESPR,placeholder,MEDIUM,Replace placeholder token in documentation/source.
docs,generated_repos\agent-build-007-2-1-1\docs\BLANKS_REMEDIATION_PLAN.md,96,(line),| reports | blanks_audit.json | (line) | placeholder | MEDIUM | Replace placeholder tokens (TBD/TODO/etc.) with finalized content. | @THESPR,placeholder,MEDIUM,Replace placeholder token in documentation/source.
docs,generated_repos\agent-build-007-2-1-1\docs\BLANKS_REMEDIATION_PLAN.md,97,(line),| reports | blanks_audit.json | (line) | placeholder | MEDIUM | Replace placeholder tokens (TBD/TODO/etc.) with finalized content. | @THESPR,placeholder,MEDIUM,Replace placeholder token in documentation/source.
docs,generated_repos\agent-build-007-2-1-1\docs\BLANKS_REMEDIATION_PLAN.md,98,(line),| reports | blanks_audit.json | (line) | placeholder | MEDIUM | Replace placeholder tokens (TBD/TODO/etc.) with finalized content. | @THESPR,placeholder,MEDIUM,Replace placeholder token in documentation/source.
docs,generated_repos\agent-build-007-2-1-1\docs\BLANKS_REMEDIATION_PLAN.md,99,(line),| reports | blanks_audit.json | (line) | placeholder | MEDIUM | Replace placeholder tokens (TBD/TODO/etc.) with finalized content. | @THESPR,placeholder,MEDIUM,Replace placeholder token in documentation/source.
docs,generated_repos\agent-build-007-2-1-1\docs\BLANKS_REMEDIATION_PLAN.md,100,(line),| reports | blanks_audit.json | (line) | placeholder | MEDIUM | Replace placeholder tokens (TBD/TODO/etc.) with finalized content. | @THESPR,placeholder,MEDIUM,Replace placeholder token in documentation/source.
docs,generated_repos\agent-build-007-2-1-1\docs\BLANKS_REMEDIATION_PLAN.md,101,(line),| reports | blanks_audit.json | (line) | placeholder | MEDIUM | Replace placeholder tokens (TBD/TODO/etc.) with finalized content. | @THESPR,placeholder,MEDIUM,Replace placeholder token in documentation/source.
docs,generated_repos\agent-build-007-2-1-1\docs\BLANKS_REMEDIATION_PLAN.md,102,(line),| reports | blanks_audit.json | (line) | placeholder | MEDIUM | Replace placeholder tokens (TBD/TODO/etc.) with finalized content. | @THESPR,placeholder,MEDIUM,Replace placeholder token in documentation/source.
docs,generated_repos\agent-build-007-2-1-1\docs\BLANKS_REMEDIATION_PLAN.md,103,(line),| reports | blanks_audit.json | (line) | placeholder | MEDIUM | Replace placeholder tokens (TBD/TODO/etc.) with finalized content. | @THESPR,placeholder,MEDIUM,Replace placeholder token in documentation/source.
docs,generated_repos\agent-build-007-2-1-1\docs\BLANKS_REMEDIATION_PLAN.md,104,(line),| reports | blanks_audit.json | (line) | placeholder | MEDIUM | Replace placeholder tokens (TBD/TODO/etc.) with finalized content. | @THESPR,placeholder,MEDIUM,Replace placeholder token in documentation/source.
docs,generated_repos\agent-build-007-2-1-1\docs\BLANKS_REMEDIATION_PLAN.md,105,(line),| reports | blanks_audit.json | (line) | placeholder | MEDIUM | Replace placeholder tokens (TBD/TODO/etc.) with finalized content. | @THESPR,placeholder,MEDIUM,Replace placeholder token in documentation/source.
docs,generated_repos\agent-build-007-2-1-1\docs\BLANKS_REMEDIATION_PLAN.md,106,(line),| reports | blanks_audit.json | (line) | placeholder | MEDIUM | Replace placeholder tokens (TBD/TODO/etc.) with finalized content. | @THESPR,placeholder,MEDIUM,Replace placeholder token in documentation/source.
docs,generated_repos\agent-build-007-2-1-1\docs\BLANKS_REMEDIATION_PLAN.md,107,(line),| reports | blanks_audit.json | (line) | placeholder | MEDIUM | Replace placeholder tokens (TBD/TODO/etc.) with finalized content. | @THESPR,placeholder,MEDIUM,Replace placeholder token in documentation/source.
docs,generated_repos\agent-build-007-2-1-1\docs\BLANKS_REMEDIATION_PLAN.md,108,(line),| reports | blanks_audit.json | (line) | placeholder | MEDIUM | Replace placeholder tokens (TBD/TODO/etc.) with finalized content. | @THESPR,placeholder,MEDIUM,Replace placeholder token in documentation/source.
docs,generated_repos\agent-build-007-2-1-1\docs\BLANKS_REMEDIATION_PLAN.md,109,(line),| reports | blanks_audit.json | (line) | placeholder | MEDIUM | Replace placeholder tokens (TBD/TODO/etc.) with finalized content. | @THESPR,placeholder,MEDIUM,Replace placeholder token in documentation/source.
docs,generated_repos\agent-build-007-2-1-1\docs\BLANKS_REMEDIATION_PLAN.md,110,(line),| reports | blanks_audit.json | (line) | placeholder | MEDIUM | Replace placeholder tokens (TBD/TODO/etc.) with finalized content. | @THESPR,placeholder,MEDIUM,Replace placeholder token in documentation/source.
docs,generated_repos\agent-build-007-2-1-1\docs\BLANKS_REMEDIATION_PLAN.md,111,(line),| reports | blanks_audit.json | (line) | placeholder | MEDIUM | Replace placeholder tokens (TBD/TODO/etc.) with finalized content. | @THESPR,placeholder,MEDIUM,Replace placeholder token in documentation/source.
docs,generated_repos\agent-build-007-2-1-1\docs\BLANKS_REMEDIATION_PLAN.md,112,(line),| reports | blanks_audit.json | (line) | placeholder | MEDIUM | Replace placeholder tokens (TBD/TODO/etc.) with finalized content. | @THESPR,placeholder,MEDIUM,Replace placeholder token in documentation/source.
docs,generated_repos\agent-build-007-2-1-1\docs\BLANKS_REMEDIATION_PLAN.md,113,(line),| reports | blanks_audit.json | (line) | placeholder | MEDIUM | Replace placeholder tokens (TBD/TODO/etc.) with finalized content. | @THESPR,placeholder,MEDIUM,Replace placeholder token in documentation/source.
docs,generated_repos\agent-build-007-2-1-1\docs\BLANKS_REMEDIATION_PLAN.md,114,(line),| reports | blanks_audit.json | (line) | placeholder | MEDIUM | Replace placeholder tokens (TBD/TODO/etc.) with finalized content. | @THESPR,placeholder,MEDIUM,Replace placeholder token in documentation/source.
docs,generated_repos\agent-build-007-2-1-1\docs\BLANKS_REMEDIATION_PLAN.md,115,(line),| reports | blanks_audit.json | (line) | placeholder | MEDIUM | Replace placeholder tokens (TBD/TODO/etc.) with finalized content. | @THESPR,placeholder,MEDIUM,Replace placeholder token in documentation/source.
docs,generated_repos\agent-build-007-2-1-1\docs\BLANKS_REMEDIATION_PLAN.md,116,(line),| reports | blanks_audit.json | (line) | placeholder | MEDIUM | Replace placeholder tokens (TBD/TODO/etc.) with finalized content. | @THESPR,placeholder,MEDIUM,Replace placeholder token in documentation/source.
docs,generated_repos\agent-build-007-2-1-1\docs\BLANKS_REMEDIATION_PLAN.md,117,(line),| reports | blanks_audit.json | (line) | placeholder | MEDIUM | Replace placeholder tokens (TBD/TODO/etc.) with finalized content. | @THESPR,placeholder,MEDIUM,Replace placeholder token in documentation/source.
docs,generated_repos\agent-build-007-2-1-1\docs\BLANKS_REMEDIATION_PLAN.md,118,(line),| reports | blanks_audit.json | (line) | placeholder | MEDIUM | Replace placeholder tokens (TBD/TODO/etc.) with finalized content. | @THESPR,placeholder,MEDIUM,Replace placeholder token in documentation/source.
docs,generated_repos\agent-build-007-2-1-1\docs\BLANKS_REMEDIATION_PLAN.md,119,(line),| reports | blanks_audit.json | (line) | placeholder | MEDIUM | Replace placeholder tokens (TBD/TODO/etc.) with finalized content. | @THESPR,placeholder,MEDIUM,Replace placeholder token in documentation/source.
docs,generated_repos\agent-build-007-2-1-1\docs\BLANKS_REMEDIATION_PLAN.md,120,(line),| reports | blanks_audit.json | (line) | placeholder | MEDIUM | Replace placeholder tokens (TBD/TODO/etc.) with finalized content. | @THESPR,placeholder,MEDIUM,Replace placeholder token in documentation/source.
docs,generated_repos\agent-build-007-2-1-1\docs\BLANKS_REMEDIATION_PLAN.md,121,(line),| reports | blanks_audit.json | (line) | placeholder | MEDIUM | Replace placeholder tokens (TBD/TODO/etc.) with finalized content. | @THESPR,placeholder,MEDIUM,Replace placeholder token in documentation/source.
docs,generated_repos\agent-build-007-2-1-1\docs\BLANKS_REMEDIATION_PLAN.md,122,(line),| reports | blanks_audit.json | (line) | placeholder | MEDIUM | Replace placeholder tokens (TBD/TODO/etc.) with finalized content. | @THESPR,placeholder,MEDIUM,Replace placeholder token in documentation/source.
docs,generated_repos\agent-build-007-2-1-1\docs\BLANKS_REMEDIATION_PLAN.md,123,(line),| reports | blanks_audit.json | (line) | placeholder | MEDIUM | Replace placeholder tokens (TBD/TODO/etc.) with finalized content. | @THESPR,placeholder,MEDIUM,Replace placeholder token in documentation/source.
docs,generated_repos\agent-build-007-2-1-1\docs\BLANKS_REMEDIATION_PLAN.md,124,(line),| reports | blanks_audit.json | (line) | placeholder | MEDIUM | Replace placeholder tokens (TBD/TODO/etc.) with finalized content. | @THESPR,placeholder,MEDIUM,Replace placeholder token in documentation/source.
docs,generated_repos\agent-build-007-2-1-1\docs\BLANKS_REMEDIATION_PLAN.md,125,(line),| reports | blanks_audit.json | (line) | placeholder | MEDIUM | Replace placeholder tokens (TBD/TODO/etc.) with finalized content. | @THESPR,placeholder,MEDIUM,Replace placeholder token in documentation/source.
docs,generated_repos\agent-build-007-2-1-1\docs\BLANKS_REMEDIATION_PLAN.md,126,(line),| reports | blanks_audit.json | (line) | placeholder | MEDIUM | Replace placeholder tokens (TBD/TODO/etc.) with finalized content. | @THESPR,placeholder,MEDIUM,Replace placeholder token in documentation/source.
docs,generated_repos\agent-build-007-2-1-1\docs\BLANKS_REMEDIATION_PLAN.md,127,(line),| reports | blanks_audit.json | (line) | placeholder | MEDIUM | Replace placeholder tokens (TBD/TODO/etc.) with finalized content. | @THESPR,placeholder,MEDIUM,Replace placeholder token in documentation/source.
docs,generated_repos\agent-build-007-2-1-1\docs\BLANKS_REMEDIATION_PLAN.md,128,(line),| reports | blanks_audit.json | (line) | placeholder | MEDIUM | Replace placeholder tokens (TBD/TODO/etc.) with finalized content. | @THESPR,placeholder,MEDIUM,Replace placeholder token in documentation/source.
docs,generated_repos\agent-build-007-2-1-1\docs\BLANKS_REMEDIATION_PLAN.md,129,(line),| reports | blanks_audit.json | (line) | placeholder | MEDIUM | Replace placeholder tokens (TBD/TODO/etc.) with finalized content. | @THESPR,placeholder,MEDIUM,Replace placeholder token in documentation/source.
docs,generated_repos\agent-build-007-2-1-1\docs\BLANKS_REMEDIATION_PLAN.md,130,(line),| reports | blanks_audit.json | (line) | placeholder | MEDIUM | Replace placeholder tokens (TBD/TODO/etc.) with finalized content. | @THESPR,placeholder,MEDIUM,Replace placeholder token in documentation/source.
docs,generated_repos\agent-build-007-2-1-1\docs\BLANKS_REMEDIATION_PLAN.md,131,(line),| reports | blanks_audit.json | (line) | placeholder | MEDIUM | Replace placeholder tokens (TBD/TODO/etc.) with finalized content. | @THESPR,placeholder,MEDIUM,Replace placeholder token in documentation/source.
docs,generated_repos\agent-build-007-2-1-1\docs\BLANKS_REMEDIATION_PLAN.md,132,(line),| reports | blanks_audit.json | (line) | placeholder | MEDIUM | Replace placeholder tokens (TBD/TODO/etc.) with finalized content. | @THESPR,placeholder,MEDIUM,Replace placeholder token in documentation/source.
docs,generated_repos\agent-build-007-2-1-1\docs\BLANKS_REMEDIATION_PLAN.md,133,(line),| reports | blanks_audit.json | (line) | placeholder | MEDIUM | Replace placeholder tokens (TBD/TODO/etc.) with finalized content. | @THESPR,placeholder,MEDIUM,Replace placeholder token in documentation/source.
docs,generated_repos\agent-build-007-2-1-1\docs\BLANKS_REMEDIATION_PLAN.md,134,(line),| reports | blanks_audit.json | (line) | placeholder | MEDIUM | Replace placeholder tokens (TBD/TODO/etc.) with finalized content. | @THESPR,placeholder,MEDIUM,Replace placeholder token in documentation/source.
docs,generated_repos\agent-build-007-2-1-1\docs\BLANKS_REMEDIATION_PLAN.md,135,(line),| reports | blanks_audit.json | (line) | placeholder | MEDIUM | Replace placeholder tokens (TBD/TODO/etc.) with finalized content. | @THESPR,placeholder,MEDIUM,Replace placeholder token in documentation/source.
docs,generated_repos\agent-build-007-2-1-1\docs\BLANKS_REMEDIATION_PLAN.md,136,(line),| reports | blanks_audit.json | (line) | placeholder | MEDIUM | Replace placeholder tokens (TBD/TODO/etc.) with finalized content. | @THESPR,placeholder,MEDIUM,Replace placeholder token in documentation/source.
docs,generated_repos\agent-build-007-2-1-1\docs\BLANKS_REMEDIATION_PLAN.md,137,(line),| reports | blanks_audit.json | (line) | placeholder | MEDIUM | Replace placeholder tokens (TBD/TODO/etc.) with finalized content. | @THESPR,placeholder,MEDIUM,Replace placeholder token in documentation/source.
docs,generated_repos\agent-build-007-2-1-1\docs\BLANKS_REMEDIATION_PLAN.md,138,(line),| reports | blanks_audit.json | (line) | placeholder | MEDIUM | Replace placeholder tokens (TBD/TODO/etc.) with finalized content. | @THESPR,placeholder,MEDIUM,Replace placeholder token in documentation/source.
docs,generated_repos\agent-build-007-2-1-1\docs\BLANKS_REMEDIATION_PLAN.md,139,(line),| reports | blanks_audit.json | (line) | placeholder | MEDIUM | Replace placeholder tokens (TBD/TODO/etc.) with finalized content. | @THESPR,placeholder,MEDIUM,Replace placeholder token in documentation/source.
docs,generated_repos\agent-build-007-2-1-1\docs\BLANKS_REMEDIATION_PLAN.md,140,(line),| reports | blanks_audit.json | (line) | placeholder | MEDIUM | Replace placeholder tokens (TBD/TODO/etc.) with finalized content. | @THESPR,placeholder,MEDIUM,Replace placeholder token in documentation/source.
docs,generated_repos\agent-build-007-2-1-1\docs\BLANKS_REMEDIATION_PLAN.md,141,(line),| reports | blanks_audit.json | (line) | placeholder | MEDIUM | Replace placeholder tokens (TBD/TODO/etc.) with finalized content. | @THESPR,placeholder,MEDIUM,Replace placeholder token in documentation/source.
docs,generated_repos\agent-build-007-2-1-1\docs\BLANKS_REMEDIATION_PLAN.md,142,(line),| reports | blanks_audit.json | (line) | placeholder | MEDIUM | Replace placeholder tokens (TBD/TODO/etc.) with finalized content. | @THESPR,placeholder,MEDIUM,Replace placeholder token in documentation/source.
docs,generated_repos\agent-build-007-2-1-1\docs\BLANKS_REMEDIATION_PLAN.md,143,(line),| reports | blanks_audit.json | (line) | placeholder | MEDIUM | Replace placeholder tokens (TBD/TODO/etc.) with finalized content. | @THESPR,placeholder,MEDIUM,Replace placeholder token in documentation/source.
docs,generated_repos\agent-build-007-2-1-1\docs\BLANKS_REMEDIATION_PLAN.md,144,(line),| reports | blanks_audit.json | (line) | placeholder | MEDIUM | Replace placeholder tokens (TBD/TODO/etc.) with finalized content. | @THESPR,placeholder,MEDIUM,Replace placeholder token in documentation/source.
docs,generated_repos\agent-build-007-2-1-1\docs\BLANKS_REMEDIATION_PLAN.md,145,(line),| reports | blanks_audit.json | (line) | placeholder | MEDIUM | Replace placeholder tokens (TBD/TODO/etc.) with finalized content. | @THESPR,placeholder,MEDIUM,Replace placeholder token in documentation/source.
docs,generated_repos\agent-build-007-2-1-1\docs\BLANKS_REMEDIATION_PLAN.md,146,(line),| reports | blanks_audit.json | (line) | placeholder | MEDIUM | Replace placeholder tokens (TBD/TODO/etc.) with finalized content. | @THESPR,placeholder,MEDIUM,Replace placeholder token in documentation/source.
docs,generated_repos\agent-build-007-2-1-1\docs\BLANKS_REMEDIATION_PLAN.md,147,(line),| reports | blanks_audit.json | (line) | placeholder | MEDIUM | Replace placeholder tokens (TBD/TODO/etc.) with finalized content. | @THESPR,placeholder,MEDIUM,Replace placeholder token in documentation/source.
